text,label
&#128563;Oh this bitch Midy must be crazy http://t.co/75LWvtD4oJ,1
@RooDee_Poo Aye bitch.,1
RT @pandaapussy: The day I have clear skin will be the day I'm the happiest cockiest bitch alive,0
"""Brownies for my brownie"" I love this movie. &#128517;",0
All you bitches extra easy when yall drunk lol unless ur sober friends there to save youu,0
You thought I was playin when I cut that bitch off,0
"RT @missyantzah: You can do anything you want in life, just don't be a fucking bitch",0
"&#8220;@dnumberbefore2: &#8220;@Vice504fly: @dnumberbefore2 u a regular nig, u played out b&#8221; lol ima b Ig famous&#8221;these days that counts for somethin",1
@Me_NOindirect bitch stop harassing me!!!!!!!,0
@EvelDick Y am I not surprised UGLY MIKE BOOGIE has to buy pussy??!!!!,0
"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*",0
Karma is a bitch and usually comes around and goes around right? Or do some people just always catch the lucky breaks?,0
RT @InkMyHoleBody: This nigga is a fuckin faggot https://t.co/e3m6tujnhF,1
@kincade00 @mistaturk5 lmaooo just call my phone if you want them birds *Migos Voice*,0
man I gotta hang out with snoop lion aka nemo hoes,0
@TomcatStraight Come over queer,1
RT @Males_Thoughts: No bitch ass chick flick will ever be as sad as this movie http://t.co/o0sk0SM40f,0
@stevemaxboxing that's what the little egotistical bitch deserves his head is huge for someone who gets KO'd when the wind blows,0
"""@jaimescudi_: ""@Tonybthrz_: ""@jaimescudi_: I swear if oomf try talking to me tomorrow.."" @"" @BarackObama"" pussy",0
@jay_ibarra95 too bad bitch! You in this shit forever &#128123;&#128520;,0
It gets me mad when a Mexicans go against Mexico like wtf support your team bitch,0
"RT @murrman5: you up, Charlie Brown?",0
RT @EisenbackEmily: I hate when people leave their trash in my car.,0
He pussy whipped without getting the pussy #RARE &#8220;@iTakeOverTLs: @PAPER_CHAYSIN Lmao he gotta snap out of it&#8221;,0
RT @MattHasTheMusic: @SelfPaidYayo @OGMaco if u ain't making music for me to sip Henny to u a bitch so Maco winnin if he from a island no f&#8230;,0
@KenSuttling Certainlt not the paddies,0
@TasteMyGayness lol imma look at a bitch ass if I wanna!!!,0
RT @Saint_Jeremy: She right RT @2Girls1Richard: You spam RT @TheReaIPinkyxxx: If you eating the pussy you might as well eat the ASS. http:&#8230;,0
RT @jarieVee_: 24. Her. When we found her she was so sloppy and I tried to drag her to the car. She was fighting back and the bitch was hea&#8230;,0
"RT @michaeljhudson: you called me a pussy, tough guy? let's see how Tegan *kisses right bicep* and Sara *kisses left bicep* feel about that&#8230;",0
@JuliaDBrock I'm not a bitch. Take it back.,0
"Im wearin one of walmart jackets around walmart, is that ghetto? Lmao fuck it.",0
"&#8220;@Amillinati_: Bro like I really enjoy like eating pussy from the back... It makes it more nasty, I like nasty haha &#128520;&#8221;you like eating ass 2",0
Happy Birthday nigguh keep your blunts fat and your cups filled :) @BigDaddySniper,0
RT @shoulder_LEEN: &#8220;@intentions_: New York bitches be like #ThatNYCshit #bitchesbelike #newyorkGirlsbelike #hoodbitches LMFAOO&#128514;&#128514; &#128514; https:/&#8230;,0
RT @SheTrillaryC___: You can't tell a bitch shit when they get a Job &#128514;&#128514;&#128514;&#128514;,0
"RT @KYHoopsBuzz: Latest DraftExpress mock draft has Randle #3, Cauley-Stein #9, Young #14, Poythress #37. Harrison twins &amp; Dakari Johnson a&#8230;",0
I hate when people just randomly stop talking to you like give me a reason bitch,0
RT @MIKEB_IN_THE_D: @_thomkins_ I got 11 nuggets this time bitch. #CouldntBeHappier,0
Work right now is bitch,0
foreign bad bitch n she said her name trinaaa trap house look like it got hit by hurricane katrinaaaa,0
These hoes ain't loyal &#128527;,0
"@paolo Like...Charlie Chan-style? (Never saw that, either.) Hmm...makes me think of the ""Cockneys"" in the Killzone series.",0
RT @ImNotTwitFamous: Bob Marley wrote about peace but all you hoes remember him for is smoking a blunt,1
"RT @BrandonOnDrums: ""She still a bitch"" RT @Mryungone: Lol so what do you tweet if you lose?",0
what a hoe,0
RT @Broski5519: Niggas dat don't get no pussy are usually the ones thirstin these big or ugly bitches.. givin them more confidence then the&#8230;,0
Only tweet me if that pussy got superpowers,0
"Baby moanin , got me zone'nn &#128553; I want this bitch next me , pussy like ecstasy &#128166; .",0
@FightsOnVine bitch dont even think about playin wit me!,0
And my mom was really getting me a car smh hoe f u for dat,0
RT @SpikedFins: rt if you are nerd trash who likes to set things on fire sometimes,0
LOL what bitches yea go get the bouncer we were eye ballin' your clearly pussy ass,0
"RT @DrunkyStory: ""1st time eating pussy, I thought I was supposed to literally eat it so I ended up biting her clit really hard. We havent &#8230;",0
Can you let me stretch that pussy out or nahhh,0
When a real niggah want you,0
WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs http://t.co/uHZ1qKcrJE,1
"I tell u this tho, if/when u nigger women start getting cornrows again...mannn just don't do it",0
@AwiLL_2RECKLESS bruh did go out like a bitch thoe lol that should not be his final match,0
@MrMooncricket @AtBlackface @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 ugly gay nigga bitch fucking peace of shit,1
"@ginamariez im an ole bitch in Memphis,tn. and I think u rock also",0
@AutyAut_ I miss you!!! *Eating as we speak* I miss you red bone and that cooking &#128553;&#128553;&#128553;&#128525;&#128525;&#128525;&#128542;!!,0
In my 25 years I've supported more niggas and bitches and they kids and well.. my gratitude has died.,0
RT @dkiswinning: GamePlan: 1. Eat the pussy 2. Beat the pussy up 3. Apologize to the pussy by eating it again because it's so good.,0
@englandlauren @iain4harrison @oliviaboncic sprite* hoe,0
&#8220;@OhThatsLee Uhoh you got the hoes lol RT @verbally_abrupt: Y'all I found this letter on my car. http://t.co/lu58HimXxS&#8221; Naaah,0
"Classy rich family kids doing drugs and tryina be all ghetto and shit,while actual ghetto poor kids looking for education to get outta there",0
Tired of these niggas turning females into stuck up bitches,1
"""I'm sick of his shit man @JonnieSantana: Sit his bitch ass, I'm fed up bro RT ""@80sbaby4life: Geno threw yet another pick smh""""",0
RT @TimoPleasant: This grown on your own shit is for the birds. &#128530;,0
loves how Day Timers always come with coloured maps and distance charts. It makes me feel far more important then I actually am.,0
@amarierubio chink eyed !,1
You you can't get no money silly hoe,0
Ya bitch basic if she trippin off your social networks profiles.,0
Smoking Brooklyn got me high as giraffe pussy,0
Krakin this bitch ipem at 12... WHO SIPPIN WIT ME... ELEMENTS http://t.co/lGCM88hsnP,0
@KodyMark1 hahahh thank you fag boy! #represent,1
"Got a new bitch and she got ass, lookin at my ex like yeah i know you mad",0
RT @jesscorsonCLE: Does anyone know of a good pet sitter in #CLE/Northeast Ohio? Specifically cats &amp; birds. Thanks! #CLEpets #neo #clevelan&#8230;,0
"RT @DFkinLopes: Bruh every time a famous celebrity tweet something, the 1st person to comment is some hoe talkin bout ""slap ya dick on me d&#8230;",0
He don't even follow his bitch &#128514;,0
One mans trash is another mans treasure #believe,0
"&#8220;@tabatha__b: Never worried about the next bitch. Always worryin about the next meal. I'm tryna fuckin eat, fuck what you talkin bout&#8221; &#128525;&#128175;&#128175;",0
"Ima hypocrite. I'll say ""I dont fuck with hoes"" then 2 days later let a hoe play with my dick in the McDonald's drive thru. Love their fries",0
RT @squarebutts: Don't got a problem smacking a bitch,0
I tried calling my sorry ass cousin @MsParka1 for her 27th bday. But the hoe ain't answer like always. She too big time these days lol,0
"RT @Makeit_aMiller: @Mike_Stud @HoodieAllen hoodie is a little bitch, when was the last time you heard about hoodies ""team"" mike put all hi&#8230;",0
Karma is a bitch,0
"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it",0
@kevkid79 quit ya hating you oyster lookin ass bitch.,0
"&#8220;@thatloserbrooke: why why why why why? https://t.co/hvn6knCE6D&#8221;.....""&#8221; @tianna_iacovone&#8221;you ain't kissing any bitch anytime soon",0
Cheater cheater pumpkin eater where'd you find that no good white trash hoe. #trashy #sloots,1
"""@XoJennyGirl: I'm making marack my girlfriend ."" @marackaf aye b you pullin hoes just like o taught you",0
Lmaooo RT @Handsomeesco_55 She a tranny if she can open a jar of pickles by herself,1
@kieffer_jason u made me drive all the way to Plano then wanna bitch out,0
"@J__F__H Happy Another Group of 365 Days, you weird ass son of a bitch. That's why we all love you, though. Hoping there are riots in H-town",0
OMGGGGG...!!!! Nigga said Jerry ... black bitch.,1
RT @theChefBoyRD: My pussy popz Severely https://t.co/15IOQ7M0KF,0
RT @BlackNerdJade: RT @fivefifths: Hell wrong with yall? RT @TwanTargaryen: Pecan pie AND sweet potato pie trash. http://t.co/hH50P5pytX,0
"@hardball @Milbank Chris stop your angry bird spitting n Dana go hail ur racial tendicies, u didn't infor, carter rt n u never talk abt him",0
You said that's yo bitch but that bitch look fu &#128551;,0
RT @xoxo_shelby_22: &#8220;@zzachbarness: I'll fuck a bitch real quick&#8221;,0
"@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket ur weird, racist bitch.",1
RT @amara_banks: I want some taco truck tacos! Brenda &amp; her mom be having them bitches smacking.,0
"RT @IamMrEchols: Lmao &#8220;@GuruJeremy: A hoe's best excuse is ""it just happened"" lol. No. You being a hoe just happened. It's okay to admit it&#8230;",0
"I ain't trying to fuck, bitch. I just want wings.",0
@Huntermoore @DangItsTiff bitch looks like spongebob,0
They took it there bro you know I'm civil. RT @lilmissStoney: @VikkiNoSecrets wait a minute! Lol. Don't get ghetto V!,0
It pissrs me tf off when I call you back a half a second later nd you dont answer. You a bitch ass nigga for that,0
"Its true though lol RT @jwill252: &#8220;@No85er_inMe: If your girl think about you, &amp; you don't make her pussy jump you ain't shit brah&#8221;lls",0
"RT @PimpinNPanderin: Cleary dark skinned niggas fuck better than light skinned niggas...
The proofs in the bitch face&#128528;&#128528; http://t.co/MVgT4l8&#8230;",1
I''d put a bullet in that bitch...,1
&#8220;@Ashton5SOS: An itsy bitsy teeny weeny yellow pock-a-dot bikini&#8221; Polk Ashton. Polk,0
Step Up All In was so horrible that bitch went straight to dvd &#128514;&#128514;&#128514;,0
RT @GorgeousLeeiyah: Niggas loose they down bitch for a bitch who down to snitch &#128586;&#128175;,0
Summer hoes turn into winter wifeys,0
"RT @junnDem: If a woman cares about you she'll get mad over little things. If you can't handle that, you deserve a hoe.",0
Yall hoes got nothing better to do than to gossip and play telephone.,0
"RT @HornyFacts: Fuck twerking, bitch can you cook?",0
If my bitch wear a bacon bra....im taking that ass to funky town,0
RT @UrbanCraziness: Andy went from owning toys to owning bitches.. And also tf is that coke doing teaching a class? &#128514; http://t.co/gjbUR29BKu,0
Pop that pussy for a real nigga,0
Like that bitch Ernest or somebody,0
*Gigantic RT @Naezus What a big faggot. RT @MIllionDolrBaby: Chubbs bout to Earl.,0
"RT @_ayejayydoe: ""@UglyAssAyeKay: Dumb bitch"" im singing to you bitch",0
@mayormcginn @usmayors @SenFeinstein White people need those weapons to defend themselves from the subhuman trash your sort unleashes on us.,0
&#8220;@keanabermudez: @GinaSanabria_ he's a hoe lmfao&#8221; aren't they all smuts ? lmao,0
RT @BlazeTheGreat_: I hate when niggas get mad cuz you fucked they girl when really he should be happy you showed him that bitch unloyal,0
@ShainaRakia doubt it cause a bitch aint nothing but a nigga downfall,1
"@alneeZy hung with all dudes and wasn't fuckin no bitches, so. @MauiMescudi",0
"@Are_Ohh_Bee bitch you up and joined the fucking army and those of us around this bitch was like ""where the fuck rob go to the fuckin army?""",0
"Baby I'll whisper Vietnamese to you all soft like, ""ching... chong ting o long....""",1
Starks being a faggot,1
&#8220;@BSBHForum: #BeatTheHabs #NYR http://t.co/okvhWHy3Vh&#8221; @CanadiensMTL #pussy,0
You pussy if you lie for pussy &#128175;&#128175;,1
You dumb bitch you think I work for free!,0
&#8220;@cb_marie: @what_evaittakes &#128563;&#128553;&#128514;&#128514; now bitch you know.. Lmaooo&#8221;&#128514;&#128514;&#128514;,0
Cute Japanese teen gets her tiight pussy fucked while sucking&#160;cock http://t.co/ayLKdSNKsc,0
Gab and Bri both fell asleep on me. #hoes,0
"Chaber Books: BRAGADAYJAH 24 http://t.co/bTMLYNNKZp: Nimrod the Cushite, first king of the earth. See Bragadayjah 24",0
RT @TheGoogleFactz: Cheating and having hoes gets old. Everyone should want to reach a point where they're mature enough to stay faithful &amp;&#8230;,0
Slide in the pussy like a surfboard,0
"I keep running under trees or when birds fly to avoid their, erm, being targeted by their lack of a digestive system.",0
I drive by and them bitches waive but girl I can't stop,0
RT @roryscovel: Surprising how big of a pussy Hulk is. #BRAvsCHI,0
@CatholicMomVA @Neal_Dewing that would cripple our military :),0
"If a bitch bit my dick, I'd probably beat the shit out of her.",0
Tell dem THOT bitches im NOT right !!,0
Even Humming birds like the stuff http://t.co/W7OHSCbg3L,0
"@Mr_Lewis_ @brookebrooklyn_ ohh yaa, he wants Brooke to be his pinkie toe so he can bang it on the coffee table. What a twat!! Lol",0
Why you let these hoes tear what we had apart you shud be beware beware,0
@xZimpx @Prophzilla This is Twitter. Not only are you a fag but you're also retarded.,1
Why you shouldn't eat pussy unless you love her http://t.co/BkpLT6D9ax,0
RT @camilleftansel: i've read the hunger games 12 times i am trash,0
"if a bitch don't like me, somethin' wrong wit da bitch",0
That pussy crying for help,0
"Bad bitches from Oakland, she could beeee a model",0
RT @YAABOIJIMMY: When you hear a hoe talk shit http://t.co/JvX0phe6po,0
"RT @Cluelessnigga: Fat hoes always wanna beef with somebody, yall don't need to be around no type of beef",0
